790.5,0.0004192800
791.5,0.0004192800
792.5,0.0004221740
793.5,0.0004252370
794.5,0.0004280340
795.5,0.0004299240
796.5,0.0004306080
797.5,0.0004299990
798.5,0.0004283500
799.5,0.0004258660
800.5,0.0004230350
801.5,0.0004202380
802.5,0.0004177310
803.5,0.0004156790
804.5,0.0004141880
805.5,0.0004134020
806.5,0.0004132590
807.5,0.0004135510
808.5,0.0004142200
809.5,0.0004151140
810.5,0.0004162060
811.5,0.0004173620
812.5,0.0004185740
813.5,0.0004197870
814.5,0.0004211090
815.5,0.0004226170
816.5,0.0004246240
817.5,0.0004273420
818.5,0.0004309350
819.5,0.0004356570
820.5,0.0004417480
821.5,0.0004491250
822.5,0.0004576700
823.5,0.0004671040
824.5,0.0004770150
825.5,0.0004867470
826.5,0.0004957480
827.5,0.0005033570
828.5,0.0005092130
829.5,0.0005129790
830.5,0.0005145680
831.5,0.0005141440
832.5,0.0005120740
833.5,0.0005087230
834.5,0.0005046530
835.5,0.0005004340
836.5,0.0004963240
837.5,0.0004922110
838.5,0.0004879920
839.5,0.0004834540
840.5,0.0004785410
841.5,0.0004729480
842.5,0.0004665090
843.5,0.0004592150
844.5,0.0004513870
845.5,0.0004434570
846.5,0.0004359880
847.5,0.0004295330
848.5,0.0004243110
849.5,0.0004202600
850.5,0.0004174550
851.5,0.0004157800
852.5,0.0004150280
853.5,0.0004146340
854.5,0.0004142210
855.5,0.0004135460
856.5,0.0004126770
857.5,0.0004117270
858.5,0.0004108300
859.5,0.0004102130
860.5,0.0004098020
861.5,0.0004094420
862.5,0.0004092130
863.5,0.0004089360
864.5,0.0004084900
865.5,0.0004077340
866.5,0.0004067880
867.5,0.0004057660
868.5,0.0004049100
869.5,0.0004044570
870.5,0.0004044390
871.5,0.0004049670
872.5,0.0004058050
873.5,0.0004067930
874.5,0.0004079770
875.5,0.0004092350
876.5,0.0004106860
877.5,0.0004124930
878.5,0.0004148730
879.5,0.0004177070
880.5,0.0004209790
881.5,0.0004245000
882.5,0.0004278640
883.5,0.0004308300
884.5,0.0004330140
885.5,0.0004342700
886.5,0.0004346120
887.5,0.0004341150
888.5,0.0004329970
889.5,0.0004315180
890.5,0.0004298440
891.5,0.0004278640
892.5,0.0004256860
893.5,0.0004231790
894.5,0.0004203140
895.5,0.0004171440
896.5,0.0004137550
897.5,0.0004103830
898.5,0.0004071900
899.5,0.0004044170
900.5,0.0004022130
901.5,0.0004007640
902.5,0.0003999060
903.5,0.0003994420
904.5,0.0003991970
905.5,0.0003988830
906.5,0.0003984920
907.5,0.0003980130
908.5,0.0003975620
909.5,0.0003972240
910.5,0.0003970220
911.5,0.0003971750
912.5,0.0003978550
913.5,0.0003990880
914.5,0.0004005270
915.5,0.0004020410
916.5,0.0004033360
917.5,0.0004042320
918.5,0.0004047980
919.5,0.0004049620
920.5,0.0004046590
921.5,0.0004039000
922.5,0.0004028500
923.5,0.0004018270
924.5,0.0004010700
925.5,0.0004005980
926.5,0.0004004100
927.5,0.0004007490
928.5,0.0004016200
929.5,0.0004029790
930.5,0.0004046760
931.5,0.0004063240
932.5,0.0004076500
933.5,0.0004086160
934.5,0.0004091270
935.5,0.0004090940
936.5,0.0004085010
937.5,0.0004074360
938.5,0.0004062340
939.5,0.0004054220
940.5,0.0004052450
941.5,0.0004056970
942.5,0.0004066550
943.5,0.0004079570
944.5,0.0004096530
945.5,0.0004116470
946.5,0.0004135680
947.5,0.0004151190
948.5,0.0004162730
949.5,0.0004171990
950.5,0.0004182500
951.5,0.0004198000
952.5,0.0004219280
953.5,0.0004244660
954.5,0.0004271510
955.5,0.0004297240
956.5,0.0004320040
957.5,0.0004333820
958.5,0.0004332720
959.5,0.0004313510
960.5,0.0004277560
961.5,0.0004228550
962.5,0.0004172220
963.5,0.0004114480
964.5,0.0004060320
965.5,0.0004013470
966.5,0.0003977030
967.5,0.0003954030
968.5,0.0003944780
969.5,0.0003945770
970.5,0.0003953200
971.5,0.0003963260
972.5,0.0003973720
973.5,0.0003982110
974.5,0.0003986060
975.5,0.0003984280
976.5,0.0003975960
977.5,0.0003962220
978.5,0.0003946580
979.5,0.0003933510
980.5,0.0003925510
981.5,0.0003925310
982.5,0.0003933340
983.5,0.0003948470
984.5,0.0003968830
985.5,0.0003990540
986.5,0.0004008290
987.5,0.0004018670
988.5,0.0004018110
989.5,0.0004007070
990.5,0.0003988740
991.5,0.0003964930
992.5,0.0003940150
993.5,0.0003919340
997.5,0.0003928820
998.5,0.0003953080
999.5,0.0003982090
1000.5,0.0004012080
1001.5,0.0004041340
1002.5,0.0004066910
1003.5,0.0004071760
1004.5,0.0004092420
1005.5,0.0004095170
1006.5,0.0004095380
1007.5,0.0004092430
1008.5,0.0004090030
1009.5,0.0004082170
1010.5,0.0004065390
1011.5,0.0004044180
1012.5,0.0004044180
1013.5,0.0004026920
1014.5,0.0004014920
1015.5,0.0004005560
1016.5,0.0004000880
1017.5,0.0003995760
1018.5,0.0004000240
1019.5,0.0004002570
1020.5,0.0004007440
1021.5,0.0004015460
1022.5,0.0004025840
1023.5,0.0004037750
1024.5,0.0004052210
1025.5,0.0004069760
1026.5,0.0004088520
1027.5,0.0004108180
1028.5,0.0004130880
1029.5,0.0004154130
1030.5,0.0004175120
1031.5,0.0004193290
1032.5,0.0004209400
1033.5,0.0004221700
1034.5,0.0004229730
1035.5,0.0004235770
1036.5,0.0004240040
1037.5,0.0004240720
1038.5,0.0004238550
1039.5,0.0004232560
1040.5,0.0004225370
1041.5,0.0004216800
1042.5,0.0004208170
1043.5,0.0004202480
1044.5,0.0004205900
1045.5,0.0004216270
1046.5,0.0004231680
1047.5,0.0004253160
1048.5,0.0004277400
1049.5,0.0004306450
1050.5,0.0004340600
1051.5,0.0004380320
1052.5,0.0004430050
1053.5,0.0004486480
1054.5,0.0004549790
1055.5,0.0004616450
1056.5,0.0004680260
1057.5,0.0004725010
1058.5,0.0004741440
1059.5,0.0004727360
1060.5,0.0004683500
1061.5,0.0004622530
1062.5,0.0004554840
1063.5,0.0004496210
1064.5,0.0004461360
1065.5,0.0004455960
1066.5,0.0004484260
1067.5,0.0004537920
1068.5,0.0004607350
1069.5,0.0004678990
1070.5,0.0004742700
1071.5,0.0004793040
1072.5,0.0004831340
1073.5,0.0004861620
1074.5,0.0004883500
1075.5,0.0004903400
1076.5,0.0004925640
1077.5,0.0004947040
1078.5,0.0004960640
1079.5,0.0004961360
1080.5,0.0004950140
1081.5,0.0004926760
1082.5,0.0004893920
1083.5,0.0004863400
1084.5,0.0004847770
1085.5,0.0004849430
1086.5,0.0004871520
1087.5,0.0004919020
1088.5,0.0004985080
1089.5,0.0005053950
1090.5,0.0005111030
1091.5,0.0005148470
1092.5,0.0005158340
1093.5,0.0005136330
1094.5,0.0005087230
1095.5,0.0005023070
1096.5,0.0004954480
1097.5,0.0004892560
1098.5,0.0004853510
1099.5,0.0004847690
1100.5,0.0004875790
1101.5,0.0004935560
1102.5,0.0005018880
1103.5,0.0005114720
1104.5,0.0005210460
1105.5,0.0005293400
1106.5,0.0005354400
1107.5,0.0005388960
1108.5,0.0005396300
1109.5,0.0005381080
1110.5,0.0005351380
1111.5,0.0005318700
1112.5,0.0005293910
1113.5,0.0005284310
