1699.003367,0.321
1702.868687,0.323
1706.734007,0.33
1710.599327,0.34
1714.464646,0.357
1718.329966,0.395
1722.195286,0.454
1726.060606,0.503
1729.925926,0.544
1733.791246,0.57
1737.656566,0.55
1741.521886,0.492
1745.387205,0.415
1749.252525,0.365
1753.117845,0.334
1756.983165,0.324
1760.848485,0.319
1764.713805,0.316
1768.579125,0.314
1772.444444,0.313
1776.309764,0.311
1780.175084,0.311
1784.040404,0.31
1787.905724,0.31
1791.771044,0.31
1795.636364,0.31
1799.501684,0.309
1803.367003,0.31
1807.232323,0.309
1811.097643,0.309
1814.962963,0.309
1818.828283,0.309
1822.693603,0.309
1826.558923,0.309
1830.424242,0.309
1834.289562,0.309
1838.154882,0.308
1842.020202,0.309
1845.885522,0.308
1849.750842,0.308
1853.616162,0.308
1857.481481,0.308
1861.346801,0.308
1865.212121,0.308
1869.077441,0.308
1872.942761,0.307
1876.808081,0.307
1880.673401,0.307
1884.538721,0.307
1888.40404,0.307
1892.26936,0.306
1896.13468,0.306
1900,0.306
